"COMMON.NAME","SCIENTIFIC.NAME"
"Slaty-bellied Tesia","Tesia olivea"
"Red Crossbill","Loxia curvirostra"
"Yellow-browed Tit","Sylviparus modestus"
"Savanna Nightjar","Caprimulgus affinis"
"Great Knot","Calidris tenuirostris"
"Himalayan Woodpecker","Dendrocopos himalayensis"
"White-naped Tit","Machlolophus nuchalis"
"Dalmatian Pelican","Pelecanus crispus"
"Lesser Shortwing","Brachypteryx leucophris"
"White-breasted Woodswallow","Artamus leucorynchus"
"House Swift","Apus nipalensis"
"Pied Avocet","Recurvirostra avosetta"
"Streaked Wren-Babbler","Turdinus brevicaudatus"
"Black-headed Shrike-Babbler","Pteruthius rufiventer"
"Chestnut Munia","Lonchura atricapilla"
"White-tailed Stonechat","Saxicola leucurus"
"White-bellied Erpornis","Erpornis zantholeuca"
"Orange-bellied Leafbird","Chloropsis hardwickii"
"Himalayan Rubythroat","Calliope pectoralis"
"Rufous-capped Babbler","Cyanoderma ruficeps"
"Common Green-Magpie","Cissa chinensis"
"Tickell's Thrush","Turdus unicolor"
"Black-throated Parrotbill","Suthora nipalensis"
"Bearded Vulture","Gypaetus barbatus"
"Whiskered Yuhina","Yuhina flavicollis"
"Yellow-throated Fulvetta","Schoeniparus cinereus"
"Stripe-throated Yuhina","Yuhina gularis"
"Indian Courser","Cursorius coromandelicus"
"Andaman Woodpecker","Dryocopus hodgei"
"Ibisbill","Ibidorhyncha struthersii"
"Rusty-tailed Flycatcher","Ficedula ruficauda"
"Andaman Boobook","Ninox affinis"
"Tawny Lark","Galerida deva"
"Ruby-cheeked Sunbird","Chalcoparia singalensis"
"White-rumped Vulture","Gyps bengalensis"
"White-bellied Treepie","Dendrocitta leucogastra"
"Brown-backed Needletail","Hirundapus giganteus"
"Chestnut Thrush","Turdus rubrocanus"
"Brown Crake","Zapornia akool"
"Nepal Fulvetta","Alcippe nipalensis"
"Rufous-fronted Prinia","Prinia buchanani"
"Plain Flowerpecker","Dicaeum minullum"
"Brown Dipper","Cinclus pallasii"
"White-collared Blackbird","Turdus albocinctus"
"Laggar Falcon","Falco jugger"
"Desert Lark","Ammomanes deserti"
"Sandwich Tern","Thalasseus sandvicensis"
"Golden Eagle","Aquila chrysaetos"
"Pale-chinned Blue Flycatcher","Cyornis poliogenys"
"Fire-fronted Serin","Serinus pusillus"
"Himalayan Shrike-Babbler","Pteruthius ripleyi"
"Chinese Pond-Heron","Ardeola bacchus"
"Scaly-bellied Woodpecker","Picus squamatus"
"Rufous-bellied Eagle","Lophotriorchis kienerii"
"Red-billed Chough","Pyrrhocorax pyrrhocorax"
"Hume's Boobook","Ninox obscura"
"Himalayan Flameback","Dinopium shorii"
"Dark-breasted Rosefinch","Procarduelis nipalensis"
"Black-and-orange Flycatcher","Ficedula nigrorufa"
"White-nest Swiftlet","Aerodramus fuciphagus"
"Lesser Flamingo","Phoeniconaias minor"
"Brownish-flanked Bush Warbler","Horornis fortipes"
"Wedge-tailed Green-Pigeon","Treron sphenurus"
"Tawny Eagle","Aquila rapax"
"Fire-tailed Sunbird","Aethopyga ignicauda"
"Black-faced Laughingthrush","Trochalopteron affine"
"Fire-capped Tit","Cephalopyrus flammiceps"
"Asian Glossy Starling","Aplonis panayensis"
"Himalayan Swiftlet","Aerodramus brevirostris"
"Crested Bunting","Emberiza lathami"
"Yellow-legged Buttonquail","Turnix tanki"
"Striated Swallow","Cecropis striolata"
"Bimaculated Lark","Melanocorypha bimaculata"
"Andaman Crake","Rallina canningi"
"Baikal Bush Warbler","Locustella davidi"
"Rufous-vented Yuhina","Yuhina occipitalis"
"Black-throated Accentor","Prunella atrogularis"
"Chestnut-crowned Bush Warbler","Cettia major"
"Mistle Thrush","Turdus viscivorus"
"Little Forktail","Enicurus scouleri"
"Common House-Martin","Delichon urbicum"
"Gray-throated Babbler","Stachyris nigriceps"
"Alpine Accentor","Prunella collaris"
"Himalayan Shortwing","Brachypteryx cruralis"
"Little Crake","Zapornia parva"
"Chestnut-eared Bunting","Emberiza fucata"
"Sultan Tit","Melanochlora sultanea"
"Palani Laughingthrush","Montecincla fairbanki"
"Scaly Laughingthrush","Trochalopteron subunicolor"
"Slaty-legged Crake","Rallina eurizonoides"
"Spotted Bush Warbler","Locustella thoracica"
"Legge's Hawk-Eagle","Nisaetus kelaarti"
"Nilgiri Pipit","Anthus nilghiriensis"
"Kashmir Flycatcher","Ficedula subrubra"
"Chestnut-winged Cuckoo","Clamator coromandus"
"Chevron-breasted Babbler","Stachyris roberti"
"Bristled Grassbird","Chaetornis striata"
"Gray-sided Laughingthrush","Ianthocincla caerulata"
"Carrion Crow","Corvus corone"
"Streak-throated Barwing","Actinodura waldeni"
"Spot-winged Grosbeak","Mycerobas melanozanthos"
"Chestnut-capped Babbler","Timalia pileata"
"Pied Imperial-Pigeon","Ducula bicolor"
"White-throated Bulbul","Alophoixus flaveolus"
"White-naped Yuhina","Yuhina bakeri"
"Short-eared Owl","Asio flammeus"
"Plain Mountain-Finch","Leucosticte nemoricola"
"White-rumped Needletail","Zoonavena sylvatica"
"Long-tailed Thrush","Zoothera dixoni"
"Pin-tailed Green-Pigeon","Treron apicauda"
"Indian Cuckoo","Cuculus micropterus"
"Red-necked Stint","Calidris ruficollis"
"Indian Nuthatch","Sitta castanea"
"Pygmy Cupwing","Pnoepyga pusilla"
"Fire-tailed Myzornis","Myzornis pyrrhoura"
"Plaintive Cuckoo","Cacomantis merulinus"
"Water Pipit","Anthus spinoletta"
"Abbott's Babbler","Turdinus abbotti"
"Eurasian Nutcracker","Nucifraga caryocatactes"
"White-crowned Penduline-Tit","Remiz coronatus"
"Brown-winged Kingfisher","Pelargopsis amauroptera"
"Persian Wheatear","Oenanthe chrysopygia"
"Yellow-billed Chough","Pyrrhocorax graculus"
"Great Hornbill","Buceros bicornis"
"White-bellied Minivet","Pericrocotus erythropygius"
"Spotted Laughingthrush","Ianthocincla ocellata"
"Rosy Minivet","Pericrocotus roseus"
"Koklass Pheasant","Pucrasia macrolopha"
"Black-naped Tern","Sterna sumatrana"
"Striated Bulbul","Pycnonotus striatus"
"White-crowned Forktail","Enicurus leschenaulti"
"Himalayan Cutia","Cutia nipalensis"
"Rufous-breasted Bush-Robin","Tarsiger hyperythrus"
"Hill Pigeon","Columba rupestris"
"Upland Buzzard","Buteo hemilasius"
"Rufous-chinned Laughingthrush","Ianthocincla rufogularis"
"Blyth's Paradise-Flycatcher","Terpsiphone affinis"
"Gray Sibia","Heterophasia gracilis"
"Indian Grassbird","Graminicola bengalensis"
"Jack Snipe","Lymnocryptes minimus"
"Common Quail","Coturnix coturnix"
"Black-faced Warbler","Abroscopus schisticeps"
"Rufous-necked Laughingthrush","Ianthocincla ruficollis"
"Nilgiri Sholakili","Sholicola major"
"Rain Quail","Coturnix coromandelica"
"Red Knot","Calidris canutus"
"Green-crowned Warbler","Phylloscopus burkii"
"White-browed Piculet","Sasia ochracea"
"Black-backed Dwarf-Kingfisher","Ceyx erithaca"
"Eurasian Jackdaw","Corvus monedula"
"Andaman Scops-Owl","Otus balli"
"European Bee-eater","Merops apiaster"
"Black-crowned Sparrow-Lark","Eremopterix nigriceps"
"Long-tailed Sibia","Heterophasia picaoides"
"Rufous-bellied Woodpecker","Dendrocopos hyperythrus"
"Gray-sided Bush Warbler","Cettia brunnifrons"
"Lesser Cuckoo","Cuculus poliocephalus"
"Painted Bush-Quail","Perdicula erythrorhyncha"
"Daurian Redstart","Phoenicurus auroreus"
"Blue-naped Pitta","Hydrornis nipalensis"
"Lesser Kestrel","Falco naumanni"
"Collared Scops-Owl","Otus lettia"
"White-browed Scimitar-Babbler","Pomatorhinus schisticeps"
"White-cheeked Nuthatch","Sitta leucopsis"
"Bar-winged Wren-Babbler","Spelaeornis troglodytoides"
"Chinese Rubythroat","Calliope tschebaiewi"
"Yellow-vented Flowerpecker","Dicaeum chrysorrheum"
"Ashy Bulbul","Hemixos flavala"
"Andaman Serpent-Eagle","Spilornis elgini"
"Chestnut-crowned Warbler","Phylloscopus castaniceps"
"Spot-throated Babbler","Pellorneum albiventre"
"Spotted Elachura","Elachura formosa"
"Himalayan Owl","Strix nivicolum"
"Slender-billed Oriole","Oriolus tenuirostris"
"Blue-winged Leafbird","Chloropsis cochinchinensis"
"Long-tailed Broadbill","Psarisomus dalhousiae"
"Horned Lark","Eremophila alpestris"
"Little Bunting","Emberiza pusilla"
"Buff-chested Babbler","Cyanoderma ambiguum"
"Red-throated Pipit","Anthus cervinus"
"Sapphire Flycatcher","Ficedula sapphira"
"Variegated Laughingthrush","Trochalopteron variegatum"
"European Goldfinch","Carduelis carduelis"
"Spot-breasted Scimitar-Babbler","Megapomatorhinus mcclellandi"
"Greater Scaup","Aythya marila"
"Andaman Green-Pigeon","Treron chloropterus"
"White-browed Bush-Robin","Tarsiger indicus"
"Eurasian Tree Sparrow","Passer montanus"
"Yellow-vented Warbler","Phylloscopus cantator"
"Mountain Bulbul","Ixos mcclellandii"
"Gray-chinned Minivet","Pericrocotus solaris"
"Besra","Accipiter virgatus"
"Northern Goshawk","Accipiter gentilis"
"Greater Necklaced Laughingthrush","Ianthocincla pectoralis"
"Gray-crowned Prinia","Prinia cinereocapilla"
"Swamp Francolin","Francolinus gularis"
"Pied Thrush","Geokichla wardii"
"Golden Babbler","Cyanoderma chrysaeum"
"Indian Skimmer","Rynchops albicollis"
"Orange-breasted Green-Pigeon","Treron bicinctus"
"American Pipit","Anthus rubescens"
"Silver-eared Mesia","Leiothrix argentauris"
"Streaked Rosefinch","Carpodacus rubicilloides"
"Eurasian Griffon","Gyps fulvus"
"Dollarbird","Eurystomus orientalis"
"Slender-billed Scimitar-Babbler","Pomatorhinus superciliaris"
"Cinereous Vulture","Aegypius monachus"
"Andaman Cuckoo-Dove","Macropygia rufipennis"
"Hoary-throated Barwing","Actinodura nipalensis"
"Immaculate Cupwing","Pnoepyga immaculata"
"Asian House-Martin","Delichon dasypus"
"Great Rosefinch","Carpodacus rubicilla"
"Pygmy Flycatcher","Ficedula hodgsoni"
"White-browed Tit-Warbler","Leptopoecile sophiae"
"Short-billed Minivet","Pericrocotus brevirostris"
"Pallas's Grasshopper-Warbler","Locustella certhiola"
"Streak-breasted Scimitar-Babbler","Pomatorhinus ruficollis"
"Green Shrike-Babbler","Pteruthius xanthochlorus"
"White-spectacled Warbler","Phylloscopus intermedius"
"Slaty-breasted Rail","Lewinia striata"
"Small Buttonquail","Turnix sylvaticus"
"Brown-rumped Minivet","Pericrocotus cantonensis"
"Eurasian Crag-Martin","Ptyonoprogne rupestris"
"Gray-cheeked Warbler","Phylloscopus poliogenys"
"Rufous-vented Tit","Periparus rubidiventris"
"Rusty-flanked Treecreeper","Certhia nipalensis"
"Beautiful Nuthatch","Sitta formosa"
"Oriental Bay-Owl","Phodilus badius"
"Tytler's Leaf Warbler","Phylloscopus tytleri"
"Yellow-eyed Pigeon","Columba eversmanni"
"Golden-throated Barbet","Psilopogon franklinii"
"Yellow-cheeked Tit","Machlolophus spilonotus"
"Oriental Reed Warbler","Acrocephalus orientalis"
"Snow Pigeon","Columba leuconota"
"Pale-headed Woodpecker","Gecinulus grantia"
"Assam Laughingthrush","Trochalopteron chrysopterum"
"Eurasian Skylark","Alauda arvensis"
"Chestnut-tailed Minla","Actinodura strigula"
"Long-billed Thrush","Zoothera monticola"
"Dark-sided Flycatcher","Muscicapa sibirica"
"Silver-breasted Broadbill","Serilophus lunatus"
"Rufescent Prinia","Prinia rufescens"
"Tawny Fish-Owl","Ketupa flavipes"
"Himalayan Monal","Lophophorus impejanus"
"White-browed Bushchat","Saxicola macrorhynchus"
"Black-and-yellow Grosbeak","Mycerobas icterioides"
"Great Slaty Woodpecker","Mulleripicus pulverulentus"
"Hodgson's Treecreeper","Certhia hodgsoni"
"Maroon-backed Accentor","Prunella immaculata"
"Spanish Sparrow","Passer hispaniolensis"
