"DISTRICT","group.id","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","EXOTIC.CODE","OBSERVATION.COUNT","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","DURATION.MINUTES","EFFORT.DISTANCE.KM","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","month","day","year"
"Bagmati","G8363925","species","Black-chinned Babbler","Cyanoderma pyrrhops",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Black-chinned Babbler","Cyanoderma pyrrhops",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Black Francolin","Francolinus francolinus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Black Francolin","Francolinus francolinus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Himalayan Black-lored Tit","Machlolophus xanthogenys",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Himalayan Black-lored Tit","Machlolophus xanthogenys",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Blue-throated Barbet","Psilopogon asiaticus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Blue-throated Barbet","Psilopogon asiaticus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Black-throated Tit","Aegithalos concinnus",NA,"5","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Black-throated Tit","Aegithalos concinnus",NA,"5","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Blue Whistling-Thrush","Myophonus caeruleus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Blue Whistling-Thrush","Myophonus caeruleus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Cattle Egret","Bubulcus ibis",NA,"6","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Cattle Egret","Bubulcus ibis",NA,"6","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Common Cuckoo","Cuculus canorus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Common Cuckoo","Cuculus canorus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Common Myna","Acridotheres tristis",NA,"7","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Common Myna","Acridotheres tristis",NA,"7","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Common Tailorbird","Orthotomus sutorius",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Common Tailorbird","Orthotomus sutorius",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Coppersmith Barbet","Psilopogon haemacephalus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Coppersmith Barbet","Psilopogon haemacephalus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Eurasian Collared-Dove","Streptopelia decaocto",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Eurasian Collared-Dove","Streptopelia decaocto",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Green-backed Tit","Parus monticolus",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Green-backed Tit","Parus monticolus",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Great Barbet","Psilopogon virens",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Great Barbet","Psilopogon virens",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Greater Coucal","Centropus sinensis",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Greater Coucal","Centropus sinensis",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Cinereous Tit","Parus cinereus",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Cinereous Tit","Parus cinereus",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Gray Bushchat","Saxicola ferreus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Gray Bushchat","Saxicola ferreus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Gray Treepie","Dendrocitta formosae",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Gray Treepie","Dendrocitta formosae",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Gray-hooded Warbler","Phylloscopus xanthoschistos",NA,"5","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Gray-hooded Warbler","Phylloscopus xanthoschistos",NA,"5","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Hill Partridge","Arborophila torqueola",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Hill Partridge","Arborophila torqueola",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Himalayan Cuckoo","Cuculus saturatus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Himalayan Cuckoo","Cuculus saturatus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Indian Pond-Heron","Ardeola grayii",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Indian Pond-Heron","Ardeola grayii",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Kalij Pheasant","Lophura leucomelanos",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Kalij Pheasant","Lophura leucomelanos",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Large-billed Crow","Corvus macrorhynchos",NA,"9","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Large-billed Crow","Corvus macrorhynchos",NA,"9","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Large Cuckooshrike","Coracina macei",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Large Cuckooshrike","Coracina macei",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Oriental Magpie-Robin","Copsychus saularis",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Oriental Magpie-Robin","Copsychus saularis",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Oriental Turtle-Dove","Streptopelia orientalis",NA,"6","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Oriental Turtle-Dove","Streptopelia orientalis",NA,"6","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Red-billed Blue-Magpie","Urocissa erythroryncha",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Red-billed Blue-Magpie","Urocissa erythroryncha",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Rusty-cheeked Scimitar-Babbler","Erythrogenys erythrogenys",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Rusty-cheeked Scimitar-Babbler","Erythrogenys erythrogenys",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Red-vented Bulbul","Pycnonotus cafer",NA,"5","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Red-vented Bulbul","Pycnonotus cafer",NA,"5","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","domestic","Rock Pigeon","Columba livia","N","3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","domestic","Rock Pigeon","Columba livia","N","3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Rose-ringed Parakeet","Psittacula krameri",NA,"5","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Rose-ringed Parakeet","Psittacula krameri",NA,"5","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Rufous-chinned Laughingthrush","Ianthocincla rufogularis",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Rufous-chinned Laughingthrush","Ianthocincla rufogularis",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Scarlet Minivet","Pericrocotus speciosus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Scarlet Minivet","Pericrocotus speciosus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Shikra","Accipiter badius",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Shikra","Accipiter badius",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Spiny Babbler","Turdoides nipalensis",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Spiny Babbler","Turdoides nipalensis",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Spotted Dove","Streptopelia chinensis",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Spotted Dove","Streptopelia chinensis",NA,"3","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Himalayan Prinia","Prinia crinigera",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Himalayan Prinia","Prinia crinigera",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Verditer Flycatcher","Eumyias thalassinus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Verditer Flycatcher","Eumyias thalassinus",NA,"1","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Wedge-tailed Green-Pigeon","Treron sphenurus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Wedge-tailed Green-Pigeon","Treron sphenurus",NA,"2","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Himalayan Bulbul","Pycnonotus leucogenys",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","Himalayan Bulbul","Pycnonotus leucogenys",NA,"4","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","White-crested Laughingthrush","Garrulax leucolophus",NA,"6","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr890615","S109956626","Traveling",80,5.97,2,1,5,14,2022
"Bagmati","G8363925","species","White-crested Laughingthrush","Garrulax leucolophus",NA,"6","Sim to Bosan Area","L5860877","H",27.6526921,85.2657809,"10:01:00","obsr1390794","S110011038","Traveling",80,5.97,2,1,5,14,2022
"Gandaki","G8364149","species","Ashy Drongo","Dicrurus leucophaeus",NA,"4","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Ashy Drongo","Dicrurus leucophaeus",NA,"4","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Asian Koel","Eudynamys scolopaceus",NA,"5","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Asian Koel","Eudynamys scolopaceus",NA,"5","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Black Drongo","Dicrurus macrocercus",NA,"7","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Black Drongo","Dicrurus macrocercus",NA,"7","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Black Kite","Milvus migrans",NA,"27","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Black Kite","Milvus migrans",NA,"27","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Blue Whistling-Thrush","Myophonus caeruleus",NA,"3","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Blue Whistling-Thrush","Myophonus caeruleus",NA,"3","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Brahminy Starling","Sturnia pagodarum",NA,"3","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Brahminy Starling","Sturnia pagodarum",NA,"3","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Cattle Egret","Bubulcus ibis",NA,"34","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Cattle Egret","Bubulcus ibis",NA,"34","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Chestnut-headed Bee-eater","Merops leschenaulti",NA,"4","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Chestnut-headed Bee-eater","Merops leschenaulti",NA,"4","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Chestnut-tailed Starling","Sturnia malabarica",NA,"18","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Chestnut-tailed Starling","Sturnia malabarica",NA,"18","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Chestnut-winged Cuckoo","Clamator coromandus",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Chestnut-winged Cuckoo","Clamator coromandus",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Common Myna","Acridotheres tristis",NA,"14","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Common Myna","Acridotheres tristis",NA,"14","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Common Tailorbird","Orthotomus sutorius",NA,"2","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Common Tailorbird","Orthotomus sutorius",NA,"2","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Crested Kingfisher","Megaceryle lugubris",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Crested Kingfisher","Megaceryle lugubris",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Crested Serpent-Eagle","Spilornis cheela",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Crested Serpent-Eagle","Spilornis cheela",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Crimson Sunbird","Aethopyga siparaja",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Crimson Sunbird","Aethopyga siparaja",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Egyptian Vulture","Neophron percnopterus",NA,"92","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Egyptian Vulture","Neophron percnopterus",NA,"92","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Eurasian Kestrel","Falco tinnunculus",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Eurasian Kestrel","Falco tinnunculus",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Eurasian Tree Sparrow","Passer montanus",NA,"10","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Eurasian Tree Sparrow","Passer montanus",NA,"10","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Fulvous-breasted Woodpecker","Dendrocopos macei",NA,"3","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Fulvous-breasted Woodpecker","Dendrocopos macei",NA,"3","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Greater Coucal","Centropus sinensis",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr1871526","S110017251","Traveling",75,2.698,4,1,5,14,2022
"Gandaki","G8364149","species","Greater Coucal","Centropus sinensis",NA,"1","Dobilla Birding Route","L19028092","P",28.16843,83.997991,"16:06:00","obsr888118","S109975445","Traveling",75,2.698,4,1,5,14,2022
