"COMMON.NAME","SCIENTIFIC.NAME"
"Flame-throated Bulbul","Rubigula gularis"
"Black-tailed Godwit","Limosa limosa"
"Black-capped Kingfisher","Halcyon pileata"
"Common Cuckoo","Cuculus canorus"
"Crimson-backed Sunbird","Leptocoma minima"
"Great Crested Tern","Thalasseus bergii"
"Gray-headed Bulbul","Brachypodius priocephalus"
"Indian Swiftlet","Aerodramus unicolor"
"Lesser Crested Tern","Thalasseus bengalensis"
"Malabar Gray Hornbill","Ocyceros griseus"
"Malabar Lark","Galerida malabarica"
"Malabar Starling","Sturnia blythii"
"Malabar Pied-Hornbill","Anthracoceros coronatus"
"Nilgiri Wood-Pigeon","Columba elphinstonii"
"Nilgiri Flowerpecker","Dicaeum concolor"
"Gray-fronted Green-Pigeon","Treron affinis"
"Orange Minivet","Pericrocotus flammeus"
"Terek Sandpiper","Xenus cinereus"
"White-bellied Blue Flycatcher","Cyornis pallidipes"
"Yellow-browed Bulbul","Iole indica"
"Sri Lanka Frogmouth","Batrachostomus moniliger"
"Malabar Barbet","Psilopogon malabaricus"
"Dark-fronted Babbler","Rhopocichla atriceps"
"Jungle Nightjar","Caprimulgus indicus"
"Malabar Parakeet","Psittacula columboides"
"Baillon's Crake","Zapornia pusilla"
"Bank Swallow","Riparia riparia"
"Collared Pratincole","Glareola pratincola"
"Common Ringed Plover","Charadrius hiaticula"
"Dalmatian Pelican","Pelecanus crispus"
"Demoiselle Crane","Anthropoides virgo"
"Isabelline Wheatear","Oenanthe isabellina"
"Laggar Falcon","Falco jugger"
"Lesser Flamingo","Phoeniconaias minor"
"Little Tern","Sternula albifrons"
"Long-legged Buzzard","Buteo rufinus"
"Namaqua Dove","Oena capensis"
"Red-headed Bunting","Emberiza bruniceps"
"Red-necked Falcon","Falco chicquera"
"Sarus Crane","Antigone antigone"
"Small Buttonquail","Turnix sylvaticus"
"Spotted Crake","Porzana porzana"
"Sykes's Nightjar","Caprimulgus mahrattensis"
"Variable Wheatear","Oenanthe picata"
"White-tailed Lapwing","Vanellus leucurus"
"Alpine Swift","Apus melba"
"Striolated Bunting","Emberiza striolata"
"Ruddy Turnstone","Arenaria interpres"
"White-tailed Iora","Aegithina nigrolutea"
"Vigors's Sunbird","Aethopyga vigorsii"
"Mottled Wood-Owl","Strix ocellata"
"Rufous-fronted Prinia","Prinia buchanani"
"Ultramarine Flycatcher","Ficedula superciliaris"
"Lesser Black-backed Gull","Larus fuscus"
"Bimaculated Lark","Melanocorypha bimaculata"
"Dunlin","Calidris alpina"
"Painted Francolin","Francolinus pictus"
"Black-chinned Babbler","Cyanoderma pyrrhops"
"Yellow-billed Blue-Magpie","Urocissa flavirostris"
"Gray Treepie","Dendrocitta formosae"
"Himalayan Woodpecker","Dendrocopos himalayensis"
"Red-billed Blue-Magpie","Urocissa erythroryncha"
"Rock Bunting","Emberiza cia"
"Russet Sparrow","Passer cinnamomeus"
"Black-and-yellow Grosbeak","Mycerobas icterioides"
"Brownish-flanked Bush Warbler","Horornis fortipes"
"Black-headed Jay","Garrulus lanceolatus"
"Himalayan Black-lored Tit","Machlolophus xanthogenys"
"Black-throated Accentor","Prunella atrogularis"
"Black-throated Tit","Aegithalos concinnus"
"Brown-fronted Woodpecker","Dendrocoptes auriceps"
"Brown Dipper","Cinclus pallasii"
"Blue-capped Redstart","Phoenicurus coeruleocephala"
"Chestnut-bellied Rock-Thrush","Monticola rufiventris"
"Chestnut-bellied Nuthatch","Sitta cinnamoventris"
"Chestnut Thrush","Turdus rubrocanus"
"Chestnut-tailed Minla","Actinodura strigula"
"Chukar","Alectoris chukar"
"Coal Tit","Periparus ater"
"Black-throated Thrush","Turdus atrogularis"
"Eurasian Jay","Garrulus glandarius"
"Golden Bush-Robin","Tarsiger chrysaeus"
"Gray-winged Blackbird","Turdus boulboul"
"Hill Partridge","Arborophila torqueola"
"Himalayan Shrike-Babbler","Pteruthius ripleyi"
"Koklass Pheasant","Pucrasia macrolopha"
"Little Forktail","Enicurus scouleri"
"Mistle Thrush","Turdus viscivorus"
"Pink-browed Rosefinch","Carpodacus rodochroa"
"Plain Mountain-Finch","Leucosticte nemoricola"
"Rusty-cheeked Scimitar-Babbler","Megapomatorhinus erythrogenys"
"Red-billed Chough","Pyrrhocorax pyrrhocorax"
"Red-headed Bullfinch","Pyrrhula erythrocephala"
"Rufous Sibia","Heterophasia capistrata"
"Scaly-bellied Woodpecker","Picus squamatus"
"Slaty-blue Flycatcher","Ficedula tricolor"
"Slaty-headed Parakeet","Psittacula himalayana"
"Snow Pigeon","Columba leuconota"
"Speckled Piculet","Picumnus innominatus"
"Streaked Laughingthrush","Trochalopteron lineatum"
"Variegated Laughingthrush","Trochalopteron variegatum"
"Wallcreeper","Tichodroma muraria"
"White-throated Laughingthrush","Ianthocincla albogularis"
"White-tailed Nuthatch","Sitta himalayensis"
"Eurasian Wren","Troglodytes troglodytes"
"Buff-barred Warbler","Phylloscopus pulcher"
"White-capped Bunting","Emberiza stewarti"
"Eurasian Griffon","Gyps fulvus"
"Greater White-fronted Goose","Anser albifrons"
"Gray-sided Bush Warbler","Cettia brunnifrons"
"Rufous-bellied Niltava","Niltava sundara"
"Eurasian Skylark","Alauda arvensis"
"Slender-billed Gull","Chroicocephalus genei"
"European Goldfinch","Carduelis carduelis"
"Alpine Accentor","Prunella collaris"
"Goldcrest","Regulus regulus"
"Golden Eagle","Aquila chrysaetos"
"Hill Pigeon","Columba rupestris"
"Himalayan Owl","Strix nivicolum"
"Bearded Vulture","Gypaetus barbatus"
"Long-billed Thrush","Zoothera monticola"
"Scaly-breasted Cupwing","Pnoepyga albiventer"
"Upland Pipit","Anthus sylvanus"
"White-browed Fulvetta","Fulvetta vinipectus"
"White-collared Blackbird","Turdus albocinctus"
"Whistler's Warbler","Phylloscopus whistleri"
"Yellow-browed Tit","Sylviparus modestus"
"Rufous-naped Tit","Periparus rufonuchalis"
"Fire-fronted Serin","Serinus pusillus"
"Orange Bullfinch","Pyrrhula aurantiaca"
"Rufous-backed Redstart","Phoenicurus erythronotus"
"Tibetan Blackbird","Turdus maximus"
"Himalayan White-browed Rosefinch","Carpodacus thura"
"White-winged Grosbeak","Mycerobas carnipes"
"Yellow-billed Chough","Pyrrhocorax graculus"
"Himalayan Monal","Lophophorus impejanus"
"Himalayan Rubythroat","Calliope pectoralis"
"White-browed Scimitar-Babbler","Pomatorhinus schisticeps"
"Yellow-breasted Greenfinch","Chloris spinoides"
"Brown Wood-Owl","Strix leptogrammica"
"Cheer Pheasant","Catreus wallichii"
"Eurasian Nutcracker","Nucifraga caryocatactes"
"Hodgson's Treecreeper","Certhia hodgsoni"
"Green Shrike-Babbler","Pteruthius xanthochlorus"
"Gray-crested Tit","Lophophanes dichrous"
"Himalayan Cuckoo","Cuculus saturatus"
"Mountain Scops-Owl","Otus spilocephalus"
"Mountain Hawk-Eagle","Nisaetus nipalensis"
"Hen Harrier","Circus cyaneus"
"Red-billed Leiothrix","Leiothrix lutea"
"Spectacled Finch","Callacanthis burtoni"
"Spot-winged Grosbeak","Mycerobas melanozanthos"
"White-crested Laughingthrush","Garrulax leucolophus"
"White-cheeked Nuthatch","Sitta leucopsis"
"Fire-tailed Sunbird","Aethopyga ignicauda"
"Rufous-chinned Laughingthrush","Ianthocincla rufogularis"
"Moustached Warbler","Acrocephalus melanopogon"
"Cetti's Warbler","Cettia cetti"
"Great Bittern","Botaurus stellaris"
"Jack Snipe","Lymnocryptes minimus"
"Painted Sandgrouse","Pterocles indicus"
"Sind Sparrow","Passer pyrrhonotus"
"Streaked Weaver","Ploceus manyar"
"Water Rail","Rallus aquaticus"
"Common Shelduck","Tadorna tadorna"
"Eastern Marsh-Harrier","Circus spilonotus"
"Black-headed Mountain-Finch","Leucosticte brandti"
"Brambling","Fringilla montifringilla"
"Common Chaffinch","Fringilla coelebs"
"Common Wood-Pigeon","Columba palumbus"
"Eurasian Jackdaw","Corvus monedula"
"Eurasian Magpie","Pica pica"
"Kashmir Nuthatch","Sitta cashmirensis"
"Northern Goshawk","Accipiter gentilis"
"Pine Bunting","Emberiza leucocephalos"
"Rufous-bellied Woodpecker","Dendrocopos hyperythrus"
"Kashmir Nutcracker","Nucifraga multipunctata"
"Water Pipit","Anthus spinoletta"
"Yellowhammer","Emberiza citrinella"
"Ground Tit","Pseudopodoces humilis"
"Common Buzzard","Buteo buteo"
"Common Raven","Corvus corax"
"Rook","Corvus frugilegus"
"Rusty-tailed Flycatcher","Ficedula ruficauda"
"Brown Accentor","Prunella fulvescens"
"Great Rosefinch","Carpodacus rubicilla"
"Robin Accentor","Prunella rubeculoides"
"White-browed Tit-Warbler","Leptopoecile sophiae"
"White-winged Redstart","Phoenicurus erythrogastrus"
"Black-winged Snowfinch","Montifringilla adamsi"
"Carrion Crow","Corvus corone"
"Himalayan Snowcock","Tetraogallus himalayensis"
"Horned Lark","Eremophila alpestris"
"Ibisbill","Ibidorhyncha struthersii"
"Red-throated Thrush","Turdus ruficollis"
"Solitary Snipe","Gallinago solitaria"
"Tibetan Partridge","Perdix hodgsoniae"
"Twite","Linaria flavirostris"
"Upland Buzzard","Buteo hemilasius"
"White-throated Dipper","Cinclus cinclus"
"Tickell's Thrush","Turdus unicolor"
"Rufous-vented Tit","Periparus rubidiventris"
"Blyth's Rosefinch","Carpodacus grandis"
"Altai Accentor","Prunella himalayana"
"Streaked Rosefinch","Carpodacus rubicilloides"
"Square-tailed Bulbul","Hypsipetes ganeesa"
"Eyebrowed Thrush","Turdus obscurus"
"Indian Blue Robin","Larvivora brunnea"
"Pied Thrush","Geokichla wardii"
"Chestnut-winged Cuckoo","Clamator coromandus"
"Southern Hill Myna","Gracula indica"
"Black-throated Munia","Lonchura kelaarti"
"Bristled Grassbird","Chaetornis striata"
"Broad-tailed Grassbird","Schoenicola platyurus"
"Common Grasshopper-Warbler","Locustella naevia"
"Eurasian Oystercatcher","Haematopus ostralegus"
"Rufous Babbler","Turdoides subrufa"
"Sanderling","Calidris alba"
"Tytler's Leaf Warbler","Phylloscopus tytleri"
"White-rumped Needletail","Zoonavena sylvatica"
"Common House-Martin","Delichon urbicum"
"Black-bellied Plover","Pluvialis squatarola"
"Malabar Woodshrike","Tephrodornis sylvicola"
"Blue-cheeked Bee-eater","Merops persicus"
"Bridled Tern","Onychoprion anaethetus"
"Sandwich Tern","Thalasseus sandvicensis"
"Black Baza","Aviceda leuphotes"
"Slaty-breasted Rail","Lewinia striata"
"Slaty-legged Crake","Rallina eurizonoides"
"White-bellied Treepie","Dendrocitta leucogastra"
"Black-and-orange Flycatcher","Ficedula nigrorufa"
"Blyth's Swift","Apus leuconyx"
"Palani Laughingthrush","Montecincla fairbanki"
"Nilgiri Flycatcher","Eumyias albicaudatus"
"Nilgiri Pipit","Anthus nilghiriensis"
"Painted Bush-Quail","Perdicula erythrorhyncha"
"Hill Swallow","Hirundo domicola"
"Rufous-bellied Eagle","Lophotriorchis kienerii"
"White-bellied Sholakili","Sholicola albiventris"
"Great Eared-Nightjar","Lyncornis macrotis"
"Wayanad Laughingthrush","Ianthocincla delesserti"
"Forest Owlet","Athene blewitti"
"White-bellied Minivet","Pericrocotus erythropygius"
"Broad-billed Sandpiper","Calidris falcinellus"
"Rain Quail","Coturnix coromandelica"
"Siberian Blue Robin","Larvivora cyane"
"Chestnut-crowned Warbler","Phylloscopus castaniceps"
"Gray Sibia","Heterophasia gracilis"
"Bay Woodpecker","Blythipicus pyrrhotis"
"Rufescent Prinia","Prinia rufescens"
"Yellow-bellied Warbler","Abroscopus superciliaris"
"Flavescent Bulbul","Pycnonotus flavescens"
"Buff-chested Babbler","Cyanoderma ambiguum"
"Chestnut-crowned Bush Warbler","Cettia major"
"Chinese Rubythroat","Calliope tschebaiewi"
"Gray-headed Parakeet","Psittacula finschii"
"Mountain Bamboo-Partridge","Bambusicola fytchii"
"Spot-breasted Scimitar-Babbler","Megapomatorhinus mcclellandi"
"Yellow-throated Laughingthrush","Ianthocincla galbana"
"Mrs. Gould's Sunbird","Aethopyga gouldiae"
"Gray-crowned Warbler","Phylloscopus tephrocephalus"
"Red-billed Scimitar-Babbler","Pomatorhinus ochraceiceps"
"Red-headed Vulture","Sarcogyps calvus"
"Asian House-Martin","Delichon dasypus"
"Assam Laughingthrush","Trochalopteron chrysopterum"
"Blue-winged Laughingthrush","Trochalopteron squamatum"
"Chestnut-vented Nuthatch","Sitta nagaensis"
"Crested Finchbill","Spizixos canifrons"
"Gray-cheeked Warbler","Phylloscopus poliogenys"
"Black-throated Prinia","Prinia atrogularis"
"Jerdon's Baza","Aviceda jerdoni"
"Long-tailed Thrush","Zoothera dixoni"
"Long-tailed Wren-Babbler","Spelaeornis chocolatinus"
"Rusty-capped Fulvetta","Schoeniparus dubius"
"Rufous-throated Partridge","Arborophila rufogularis"
"Spot-breasted Laughingthrush","Garrulax merulinus"
"Striped Laughingthrush","Trochalopteron virgatum"
"White-browed Laughingthrush","Ianthocincla sannio"
"Large Scimitar-Babbler","Megapomatorhinus hypoleucos"
"Lesser Shortwing","Brachypteryx leucophris"
"Pale-headed Woodpecker","Gecinulus grantia"
"Short-billed Minivet","Pericrocotus brevirostris"
"White-spectacled Warbler","Phylloscopus intermedius"
"Mountain Chiffchaff","Phylloscopus sindianus"
"Yellow-eyed Pigeon","Columba eversmanni"
"Persian Wheatear","Oenanthe chrysopygia"
"Singing Bushlark","Mirafra cantillans"
"Indian Spotted Creeper","Salpornis spilonota"
"White-browed Bushchat","Saxicola macrorhynchus"
"Black-crowned Sparrow-Lark","Eremopterix nigriceps"
"Cream-colored Courser","Cursorius cursor"
"Desert Lark","Ammomanes deserti"
"Black-eared Shrike-Babbler","Pteruthius melanotis"
"Black-faced Laughingthrush","Trochalopteron affine"
"Black-throated Parrotbill","Suthora nipalensis"
"Blyth's Shrike-Babbler","Pteruthius aeralatus"
"Himalayan Cutia","Cutia nipalensis"
"Dark-breasted Rosefinch","Procarduelis nipalensis"
"Dark-rumped Rosefinch","Carpodacus edwardsii"
"Eurasian Woodcock","Scolopax rusticola"
"Gray-sided Laughingthrush","Ianthocincla caerulata"
"Hoary-throated Barwing","Actinodura nipalensis"
"Rufous-breasted Bush-Robin","Tarsiger hyperythrus"
"Red-faced Liocichla","Liocichla phoenicea"
"Rufous-throated Wren-Babbler","Spelaeornis caudatus"
"Rusty-flanked Treecreeper","Certhia nipalensis"
"Rufous-vented Yuhina","Yuhina occipitalis"
"Rufous-winged Fulvetta","Schoeniparus castaneceps"
"Sapphire Flycatcher","Ficedula sapphira"
"Satyr Tragopan","Tragopan satyra"
"Scarlet Finch","Carpodacus sipahi"
"Slaty-backed Forktail","Enicurus schistaceus"
"White-browed Bush-Robin","Tarsiger indicus"
"White-bellied Redstart","Luscinia phaenicuroides"
"Golden Babbler","Cyanoderma chrysaeum"
"Sikkim Treecreeper","Certhia discolor"
"White-bellied Erpornis","Erpornis zantholeuca"
"Crimson-breasted Woodpecker","Dryobates cathpharius"
"Scaly Laughingthrush","Trochalopteron subunicolor"
"Tibetan Serin","Spinus thibetanus"
"Himalayan Shortwing","Brachypteryx cruralis"
"White-naped Yuhina","Yuhina bakeri"
"Hume's Bush Warbler","Horornis brunnescens"
"Yellow-rumped Honeyguide","Indicator xanthonotus"
"European Bee-eater","Merops apiaster"
"Nilgiri Laughingthrush","Montecincla cachinnans"
"Nilgiri Sholakili","Sholicola major"
"White-naped Tit","Machlolophus nuchalis"
"Aberrant Bush Warbler","Horornis flavolivaceus"
"Spot-winged Rosefinch","Carpodacus rodopeplus"
"Himalayan Flameback","Dinopium shorii"
"Immaculate Cupwing","Pnoepyga immaculata"
"Pale Sand Martin","Riparia diluta"
"Smoky Warbler","Phylloscopus fuligiventer"
"Brown Bullfinch","Pyrrhula nipalensis"
"Gray-crowned Prinia","Prinia cinereocapilla"
"Speckled Wood-Pigeon","Columba hodgsonii"
"Snow Partridge","Lerwa lerwa"
"Eared Grebe","Podiceps nigricollis"
"White-tailed Eagle","Haliaeetus albicilla"
"Pale Blue Flycatcher","Cyornis unicolor"
"Blue-naped Pitta","Hydrornis nipalensis"
"Common Goldeneye","Bucephala clangula"
"Long-billed Plover","Charadrius placidus"
"Baikal Bush Warbler","Locustella davidi"
"White-tailed Stonechat","Saxicola leucurus"
"Blue-breasted Quail","Synoicus chinensis"
"Black-browed Reed Warbler","Acrocephalus bistrigiceps"
"Brown-winged Kingfisher","Pelargopsis amauroptera"
"Ruddy Kingfisher","Halcyon coromanda"
